N,Function,Measurement_ms
256,OpenMP_t64,3.24099
256,OpenMP_t64,3.26334
256,OpenMP_t64,3.24406
256,OpenMP_t64,3.25036
256,OpenMP_t64,3.23654
256,OpenMP_t64,3.21586
256,OpenMP_t64,3.20686
256,OpenMP_t64,3.21666
256,OpenMP_t64,3.23035
256,OpenMP_t64,3.24772
256,OpenMP_t64,3.2453
256,OpenMP_t64,3.24149
256,OpenMP_t64,3.24356
256,OpenMP_t64,3.24125
256,OpenMP_t64,3.23618
256,OpenMP_t64,3.23916
256,OpenMP_t64,3.24647
256,OpenMP_t64,3.25258
256,OpenMP_t64,3.254
256,OpenMP_t64,3.37552
256,OpenMP_t64,3.26082
256,OpenMP_t64,3.23617
256,OpenMP_t64,3.23745
256,OpenMP_t64,3.24291
256,OpenMP_t64,3.26265
256,OpenMP_t64,3.25494
256,OpenMP_t64,3.2646
256,OpenMP_t64,3.24131
256,OpenMP_t64,3.27209
256,OpenMP_t64,3.26301
256,OpenMP_t64,3.25054
256,OpenMP_t64,3.24407
256,OpenMP_t64,3.24376
256,OpenMP_t64,3.23741
256,OpenMP_t64,3.25247
256,OpenMP_t64,3.25202
256,OpenMP_t64,3.23879
256,OpenMP_t64,3.23613
256,OpenMP_t64,3.24945
256,OpenMP_t64,3.24705
256,OpenMP_t64,3.249
256,OpenMP_t64,3.25082
256,OpenMP_t64,3.23926
256,OpenMP_t64,3.24839
256,OpenMP_t64,3.24592
256,OpenMP_t64,3.25471
256,OpenMP_t64,3.23699
256,OpenMP_t64,3.23752
256,OpenMP_t64,3.23745
256,OpenMP_t64,3.26812
256,OpenMP_t64,3.25612
256,OpenMP_t64,3.2471
256,OpenMP_t64,3.24291
256,OpenMP_t64,3.23371
256,OpenMP_t64,3.24722
256,OpenMP_t64,3.2546
256,OpenMP_t64,3.25457
256,OpenMP_t64,3.23473
256,OpenMP_t64,9.71546
256,OpenMP_t64,9.65866
256,OpenMP_t64,9.78241
256,OpenMP_t64,9.82405
256,OpenMP_t64,9.56637
256,OpenMP_t64,3.16465
256,OpenMP_t64,3.14451
256,OpenMP_t64,3.14124
256,OpenMP_t64,3.17302
256,OpenMP_t64,3.18411
256,OpenMP_t64,3.18476
256,OpenMP_t64,3.17958
256,OpenMP_t64,3.17635
256,OpenMP_t64,3.21944
256,OpenMP_t64,3.21769
256,OpenMP_t64,3.21422
256,OpenMP_t64,3.19938
256,OpenMP_t64,3.22545
256,OpenMP_t64,3.21619
256,OpenMP_t64,3.21672
256,OpenMP_t64,3.2188
256,OpenMP_t64,3.20193
256,OpenMP_t64,3.23078
256,OpenMP_t64,3.25017
256,OpenMP_t64,3.24544
256,OpenMP_t64,3.24287
256,OpenMP_t64,3.24298
256,OpenMP_t64,3.25134
256,OpenMP_t64,3.2268
256,OpenMP_t64,3.23351
256,OpenMP_t64,3.2513
256,OpenMP_t64,3.24902
256,OpenMP_t64,3.24377
256,OpenMP_t64,3.23204
256,OpenMP_t64,3.22989
256,OpenMP_t64,3.24013
256,OpenMP_t64,3.25036
256,OpenMP_t64,3.23048
256,OpenMP_t64,3.23959
256,OpenMP_t64,3.25798
256,OpenMP_t64,3.22676
256,OpenMP_t64,3.22649
256,OpenMP_t64,3.24198
256,OpenMP_t64,3.25526
256,OpenMP_t64,3.24324
256,OpenMP_t64,3.22006
256,OpenMP_t64,3.26192
256,OpenMP_t128,16.8534
256,OpenMP_t128,17.1802
256,OpenMP_t128,16.9622
256,OpenMP_t128,17.2679
256,OpenMP_t128,17.8379
256,OpenMP_t128,16.7665
256,OpenMP_t128,16.5568
256,OpenMP_t128,16.6151
256,OpenMP_t128,16.548
256,OpenMP_t128,16.7088
256,OpenMP_t128,23.2185
256,OpenMP_t128,22.7077
256,OpenMP_t128,16.6177
256,OpenMP_t128,16.4384
256,OpenMP_t128,16.5781
256,OpenMP_t128,17.1773
256,OpenMP_t128,16.4509
256,OpenMP_t128,22.9322
256,OpenMP_t128,11.2989
256,OpenMP_t128,17.7768
256,OpenMP_t128,16.9391
256,OpenMP_t128,17.2662
256,OpenMP_t128,17.0777
256,OpenMP_t128,16.9917
256,OpenMP_t128,16.4961
256,OpenMP_t128,16.9887
256,OpenMP_t128,16.5695
256,OpenMP_t128,16.4781
256,OpenMP_t128,16.7689
256,OpenMP_t128,16.2549
256,OpenMP_t128,16.7799
256,OpenMP_t128,16.7553
256,OpenMP_t128,16.9657
256,OpenMP_t128,16.9076
256,OpenMP_t128,16.7981
256,OpenMP_t128,17.7757
256,OpenMP_t128,16.5929
256,OpenMP_t128,17.604
256,OpenMP_t128,17.5676
256,OpenMP_t128,17.2119
256,OpenMP_t128,17.2254
256,OpenMP_t128,17.0681
256,OpenMP_t128,16.5179
256,OpenMP_t128,16.7851
256,OpenMP_t128,16.8607
256,OpenMP_t128,17.9395
256,OpenMP_t128,17.2675
256,OpenMP_t128,17.4017
256,OpenMP_t128,17.8595
256,OpenMP_t128,19.3011
256,OpenMP_t128,33.3946
256,OpenMP_t128,12.7954
256,OpenMP_t128,16.8782
256,OpenMP_t128,17.0291
256,OpenMP_t128,16.8145
256,OpenMP_t128,16.7348
256,OpenMP_t128,18.0858
256,OpenMP_t128,17.1705
256,CPU,79.3294
256,CPU,78.6037
256,CPU,77.8067
256,CPU,77.7661
256,CPU,77.596
256,CPU,77.9973
256,CPU,78.4475
256,CPU,78.5791
256,CPU,77.9066
256,CPU,77.7564
256,CPU,77.7166
256,CPU,77.8426
256,CPU,78.3713
256,OpenMP,16.3507
256,OpenMP,16.1848
256,OpenMP,16.625
256,OpenMP,16.3905
256,OpenMP,16.4217
256,OpenMP,16.6692
256,OpenMP,16.2476
256,OpenMP,16.254
256,OpenMP,16.6063
256,OpenMP,16.5824
256,OpenMP,16.294
256,OpenMP,16.6317
256,OpenMP,15.4807
256,OpenMP,16.6032
256,OpenMP,16.2237
256,OpenMP,16.3994
256,OpenMP,16.0962
256,OpenMP,16.2909
256,OpenMP,16.6924
256,OpenMP,15.8151
256,OpenMP,16.3812
256,OpenMP,15.9617
256,OpenMP,16.1874
256,OpenMP,17.322
256,OpenMP,17.0711
256,OpenMP,15.5205
256,OpenMP,16.3784
256,OpenMP,16.291
256,OpenMP,16.7581
256,OpenMP,16.0223
256,OpenMP,16.4665
256,OpenMP,15.9918
256,OpenMP,16.2938
256,OpenMP,16.3617
256,OpenMP,16.7057
256,OpenMP,16.5644
256,OpenMP,16.4452
256,OpenMP,16.1066
256,OpenMP,16.8608
256,OpenMP,16.1269
256,OpenMP,15.6889
256,OpenMP,16.48
256,OpenMP,16.6954
256,OpenMP,16.3697
256,OpenMP,22.6047
256,OpenMP,11.0343
256,OpenMP,22.5609
256,OpenMP,10.1295
256,OpenMP,16.497
256,OpenMP,16.6104
256,OpenMP,16.4621
256,OpenMP,22.154
256,OpenMP,10.0053
256,OpenMP,15.9821
256,OpenMP,16.048
256,OpenMP,16.3783
256,OpenMP,16.5366
256,OpenMP,16.0557
256,OpenMP,16.0978
256,OpenMP,17.1072
256,OpenMP,17.1402
256,OpenMP,17.3876
256,OpenBLAS,0.231053
256,OpenBLAS,0.229601
256,OpenBLAS,0.237596
256,OpenBLAS,0.231874
256,OpenBLAS,0.232736
256,OpenBLAS,0.232696
256,OpenBLAS,0.250198
256,OpenBLAS,0.230021
256,OpenBLAS,0.237285
256,OpenBLAS,0.232145
256,OpenBLAS,0.22984
256,OpenBLAS,0.235441
256,OpenBLAS,0.230603
256,OpenBLAS,0.232426
256,OpenBLAS,0.233207
256,OpenBLAS,0.22981
256,OpenBLAS,0.230061
256,OpenBLAS,0.226624
256,OpenBLAS,0.233828
256,OpenBLAS,0.237055
256,OpenBLAS,0.231184
256,OpenBLAS,0.230762
256,OpenBLAS,0.231844
256,OpenBLAS,0.236202
256,OpenBLAS,0.232145
256,OpenBLAS,0.22978
256,OpenBLAS,0.225893
256,OpenBLAS,0.228749
256,OpenBLAS,0.230532
256,OpenBLAS,0.227997
256,OpenBLAS,0.227576
256,OpenBLAS,0.226123
256,OpenBLAS,0.228859
256,OpenBLAS,0.233047
256,OpenBLAS,0.230582
256,OpenBLAS,0.228097
256,OpenBLAS,0.22954
256,OpenBLAS,0.230501
256,OpenBLAS,0.230752
256,OpenBLAS,0.228849
256,OpenBLAS,0.233267
256,OpenBLAS,0.230031
256,OpenBLAS,0.227938
256,OpenBLAS,0.232105
256,OpenBLAS,0.229491
256,OpenBLAS,0.237695
256,OpenBLAS,0.228097
256,OpenBLAS,0.22961
256,OpenBLAS,0.235491
256,OpenBLAS,0.230452
256,OpenBLAS,0.225162
256,OpenBLAS,0.231364
256,OpenBLAS,0.236714
256,OpenBLAS,0.232757
256,OpenBLAS,0.230833
256,OpenBLAS,0.232346
256,OpenBLAS,0.230983
256,OpenBLAS,0.22917
256,OpenBLAS,0.236573
256,OpenBLAS,0.232146
256,OpenBLAS,0.235441
256,OpenBLAS,0.232746
256,OpenBLAS,0.235271
256,OpenBLAS,0.232425
256,OpenBLAS,0.232886
256,OpenBLAS,0.233488
256,OpenBLAS,0.22923
256,OpenBLAS,0.23465
256,OpenBLAS,0.231925
256,OpenBLAS,0.231104
256,OpenBLAS,0.228969
256,OpenBLAS,0.230351
256,OpenBLAS,0.23466
256,OpenBLAS,0.23496
256,OpenBLAS,0.237124
256,OpenBLAS,0.285715
256,OpenBLAS,0.235932
256,OpenBLAS,0.234259
256,OpenBLAS,0.231523
256,OpenBLAS,0.231504
256,OpenBLAS,0.229801
256,OpenBLAS,0.231735
256,OpenBLAS,0.232105
256,OpenBLAS,0.234018
256,OpenBLAS,0.240952
256,OpenBLAS,0.255619
256,OpenBLAS,0.233188
256,OpenBLAS,0.232976
256,OpenBLAS,0.239288
256,OpenBLAS,0.235291
256,OpenBLAS,0.240591
256,OpenBLAS,0.232636
256,OpenBLAS,0.242545
256,OpenBLAS,0.239409
256,OpenBLAS,0.238177
256,OpenBLAS,0.233187
256,OpenBLAS,0.232245
256,OpenBLAS,0.228088
256,OpenBLAS,0.22968
256,OpenBLAS,0.22904
256,OpenBLAS,0.229611
256,OpenBLAS,0.238407
256,OpenBLAS,0.232436
256,OpenBLAS,0.236463
256,OpenBLAS,0.235752
256,OpenBLAS,0.237115
256,OpenBLAS,0.231214
256,OpenBLAS,0.227767
256,OpenBLAS,0.231785
256,OpenBLAS,0.249177
256,OpenBLAS,0.230322
256,OpenBLAS,0.233748
256,OpenBLAS,0.227797
256,OpenBLAS,0.231534
256,OpenBLAS,0.231985
256,OpenBLAS,0.232275
256,OpenBLAS,0.227948
256,OpenBLAS,0.232416
256,OpenBLAS,0.234099
256,OpenBLAS,0.232225
256,OpenBLAS,0.227456
256,OpenBLAS,0.231604
256,OpenBLAS,0.239559
256,OpenBLAS,0.235902
256,OpenBLAS,0.22946
256,OpenBLAS,0.235772
256,OpenBLAS,0.246793
256,OpenBLAS,0.238367
256,OpenBLAS,0.232356
256,OpenBLAS,0.228017
256,OpenBLAS,0.231685
256,OpenBLAS,0.233698
256,OpenBLAS,0.22928
256,OpenBLAS,0.236162
256,OpenBLAS,0.231594
256,OpenBLAS,0.234389
256,OpenBLAS,0.230983
256,OpenBLAS,0.22945
256,OpenBLAS,0.231163
256,OpenBLAS,0.240591
256,OpenBLAS,0.230352
256,OpenBLAS,0.226545
256,OpenBLAS,0.225623
256,OpenBLAS,0.234339
256,OpenBLAS,0.235621
256,OpenBLAS,0.232406
256,OpenBLAS,0.231153
256,OpenBLAS,0.232606
256,OpenBLAS,0.230472
256,OpenBLAS,0.228007
256,OpenBLAS,0.232947
256,OpenBLAS,0.231775
256,OpenBLAS,0.228899
256,OpenBLAS,0.230613
256,OpenBLAS,0.233758
256,OpenBLAS,0.230331
256,OpenBLAS,0.226154
256,OpenBLAS,0.227166
256,OpenBLAS,0.225051
256,OpenBLAS,0.230752
256,OpenBLAS,0.236233
256,OpenBLAS,0.232295
256,OpenBLAS,0.228508
256,OpenBLAS,0.231453
256,OpenBLAS,0.223208
256,OpenBLAS,0.226395
256,OpenBLAS,0.230943
256,OpenBLAS,0.228909
256,OpenBLAS,0.227386
256,OpenBLAS,0.231064
256,OpenBLAS,0.230893
256,OpenBLAS,0.231434
256,OpenBLAS,0.230563
256,OpenBLAS,0.227757
256,OpenBLAS,0.276799
256,OpenBLAS,0.227676
256,OpenBLAS,0.232055
256,OpenBLAS,0.227767
256,OpenBLAS,0.238898
256,OpenBLAS,0.236473
256,OpenBLAS,0.233217
256,OpenBLAS,0.2403
256,OpenBLAS,0.230181
256,OpenBLAS,0.230231
256,OpenBLAS,0.231674
256,OpenBLAS,0.229931
256,OpenBLAS,0.236533
256,OpenBLAS,0.233298
256,OpenBLAS,0.233668
256,OpenBLAS,0.233217
256,OpenBLAS,0.229881
256,OpenBLAS,0.231924
256,OpenBLAS,0.22938
256,OpenBLAS,0.232315
256,OpenBLAS,0.232586
256,OpenBLAS,0.23966
256,OpenBLAS,0.232385
256,OpenBLAS,0.230963
256,OpenBLAS,0.235552
256,OpenBLAS,0.226464
256,OpenBLAS,0.235732
256,OpenBLAS,0.228468
256,OpenBLAS,0.230552
256,OpenBLAS,0.228819
256,OpenBLAS,0.232676
256,OpenBLAS,0.232826
256,OpenBLAS,0.227517
256,OpenBLAS,0.224491
256,OpenBLAS,0.228739
256,OpenBLAS,0.226525
256,OpenBLAS,0.22429
256,OpenBLAS,0.223268
256,OpenBLAS,0.231063
256,OpenBLAS,0.225373
256,OpenBLAS,0.221926
256,OpenBLAS,0.227115
256,OpenBLAS,0.228228
256,OpenBLAS,0.227086
256,OpenBLAS,0.223238
256,OpenBLAS,0.230111
256,OpenBLAS,0.225323
256,OpenBLAS,0.222878
256,OpenBLAS,0.226725
256,OpenBLAS,0.228849
256,OpenBLAS,0.22392
256,OpenBLAS,0.227527
256,OpenBLAS,0.229601
256,OpenBLAS,0.228208
256,OpenBLAS,0.230162
256,OpenBLAS,0.231123
256,OpenBLAS,0.83755
256,OpenBLAS,0.229299
256,OpenBLAS,0.231904
256,OpenBLAS,0.228759
256,OpenBLAS,0.228348
256,OpenBLAS,0.233517
256,OpenBLAS,0.238447
256,OpenBLAS,0.230351
256,OpenBLAS,0.232626
256,OpenBLAS,0.230552
256,OpenBLAS,0.22405
256,OpenBLAS,0.221245
256,OpenBLAS,0.223107
256,OpenBLAS,0.222177
256,OpenBLAS,0.234619
256,OpenBLAS,0.222016
256,OpenBLAS,0.227095
256,OpenBLAS,0.21912
256,OpenBLAS,0.233088
256,OpenBLAS,0.223389
256,OpenBLAS,0.227596
256,OpenBLAS,0.227486
256,OpenBLAS,0.229079
256,OpenBLAS,0.221746
256,OpenBLAS,0.225903
256,OpenBLAS,0.224801
256,OpenBLAS,0.225493
256,OpenBLAS,0.230872
256,OpenBLAS,0.22969
256,OpenBLAS,0.226815
256,OpenBLAS,0.230321
256,OpenBLAS,0.228519
256,OpenBLAS,0.233468
256,OpenBLAS,0.226214
256,OpenBLAS,0.22413
256,OpenBLAS,0.222958
256,OpenBLAS,0.224741
256,OpenBLAS,0.226645
256,OpenBLAS,0.226455
256,OpenBLAS,0.227216
256,OpenBLAS,0.227587
256,OpenBLAS,0.225493
256,OpenBLAS,0.225353
256,OpenBLAS,0.22393
256,OpenBLAS,0.224321
256,OpenBLAS,0.221405
256,OpenBLAS,0.218069
256,OpenBLAS,0.22442
256,OpenBLAS,0.223799
256,OpenBLAS,0.222617
256,OpenBLAS,0.22924
256,OpenBLAS,0.221796
256,OpenBLAS,0.22383
256,OpenBLAS,0.227887
256,OpenBLAS,0.223068
256,OpenBLAS,0.225253
256,OpenBLAS,0.227236
256,OpenBLAS,0.222818
256,OpenBLAS,0.235221
256,OpenBLAS,0.226235
256,OpenBLAS,0.222807
256,OpenBLAS,0.222086
256,OpenBLAS,0.224751
256,OpenBLAS,0.226054
256,OpenBLAS,0.230503
256,OpenBLAS,0.2297
256,OpenBLAS,0.224962
256,OpenBLAS,0.226645
256,OpenBLAS,0.224371
256,OpenBLAS,0.224972
256,OpenBLAS,0.222497
256,OpenBLAS,0.221665
256,OpenBLAS,0.231004
256,OpenBLAS,0.235251
256,OpenBLAS,0.220093
256,OpenBLAS,0.225302
256,OpenBLAS,0.230161
256,OpenBLAS,0.230552
256,OpenBLAS,0.22403
256,OpenBLAS,0.224059
256,OpenBLAS,0.227356
256,OpenBLAS,0.22413
256,OpenBLAS,0.221966
256,OpenBLAS,0.221254
256,OpenBLAS,0.222366
256,OpenBLAS,0.230492
256,OpenBLAS,0.226133
256,OpenBLAS,0.224651
256,OpenBLAS,0.231755
256,OpenBLAS,0.241282
256,OpenBLAS,0.226394
256,OpenBLAS,0.223478
256,OpenBLAS,0.231914
256,OpenBLAS,0.235611
256,OpenBLAS,0.227596
256,OpenBLAS,0.242976
256,OpenBLAS,0.236553
256,OpenBLAS,0.240952
256,OpenBLAS,0.239218
256,OpenBLAS,0.238357
256,OpenBLAS,0.238818
256,OpenBLAS,0.237535
256,OpenBLAS,0.242495
256,OpenBLAS,0.24024
256,OpenBLAS,0.232015
256,OpenBLAS,0.236484
256,OpenBLAS,0.231173
256,OpenBLAS,0.238507
256,OpenBLAS,0.249167
256,OpenBLAS,0.241963
256,OpenBLAS,0.236083
256,OpenBLAS,0.243507
256,OpenBLAS,0.233328
256,OpenBLAS,0.237786
256,OpenBLAS,0.239379
256,OpenBLAS,0.240661
256,OpenBLAS,0.237986
256,OpenBLAS,0.240311
256,OpenBLAS,0.236163
256,OpenBLAS,0.245891
256,OpenBLAS,0.258425
256,OpenBLAS,0.268112
256,OpenBLAS,0.236212
256,OpenBLAS,0.243536
256,OpenBLAS,0.245921
256,OpenBLAS,0.235161
256,OpenBLAS,0.239128
256,OpenBLAS,0.231373
256,OpenBLAS,0.239238
256,OpenBLAS,0.240941
256,OpenBLAS,0.237555
256,OpenBLAS,0.240841
256,OpenBLAS,0.249197
256,OpenBLAS,0.240671
256,OpenBLAS,0.238177
256,OpenBLAS,0.24034
256,OpenBLAS,0.238918
256,OpenBLAS,0.235892
256,OpenBLAS,0.234008
256,OpenBLAS,0.246482
256,OpenBLAS,0.240531
256,OpenBLAS,0.243357
256,OpenBLAS,0.232105
256,OpenBLAS,0.236793
256,OpenBLAS,0.23998
256,OpenBLAS,0.236493
256,OpenBLAS,0.240802
256,OpenBLAS,0.237535
256,OpenBLAS,0.238497
256,OpenBLAS,0.25068
256,OpenBLAS,0.238196
256,OpenBLAS,0.23484
256,OpenBLAS,0.2453
256,OpenBLAS,0.240712
256,OpenBLAS,0.235712
256,OpenBLAS,0.248426
256,OpenBLAS,0.240731
256,OpenBLAS,0.233207
256,OpenBLAS,0.22936
256,OpenBLAS,0.236743
256,OpenBLAS,0.232616
256,OpenBLAS,0.236564
256,OpenBLAS,0.237735
256,OpenBLAS,0.229861
256,OpenBLAS,0.244288
256,OpenBLAS,0.248186
256,OpenBLAS,0.237906
256,OpenBLAS,0.23439
256,OpenBLAS,0.23467
256,OpenBLAS,0.242925
256,OpenBLAS,0.245671
256,OpenBLAS,0.232696
256,OpenBLAS,0.235131
256,OpenBLAS,0.227256
256,OpenBLAS,0.241953
256,OpenBLAS,0.235662
256,OpenBLAS,0.2347
256,OpenBLAS,0.241664
256,OpenBLAS,0.236263
256,OpenBLAS,0.236062
256,OpenBLAS,0.24036
256,OpenBLAS,0.238006
256,OpenBLAS,0.236754
256,OpenBLAS,0.239209
256,OpenBLAS,0.238237
256,OpenBLAS,0.235612
256,OpenBLAS,0.245741
256,OpenBLAS,0.230602
256,OpenBLAS,0.236854
256,OpenBLAS,0.242455
256,OpenBLAS,0.238617
256,OpenBLAS,0.239899
256,OpenBLAS,0.232946
256,OpenBLAS,0.238256
256,OpenBLAS,0.229922
256,OpenBLAS,0.237415
256,OpenBLAS,0.247013
256,OpenBLAS,0.238577
256,OpenBLAS,0.236423
256,OpenBLAS,0.237224
256,OpenBLAS,0.231123
256,OpenBLAS,0.237154
256,OpenBLAS,0.237575
256,OpenBLAS,0.247644
256,OpenBLAS,0.234048
256,OpenBLAS,0.235271
256,OpenBLAS,0.237255
256,OpenBLAS,0.237434
256,OpenBLAS,0.24521
256,OpenBLAS,0.244058
256,OpenBLAS,0.23494
256,OpenBLAS,0.237395
256,OpenBLAS,0.240942
256,OpenBLAS,0.24058
256,OpenBLAS,0.23504
256,OpenBLAS,0.239138
256,OpenBLAS,0.25663
256,OpenBLAS,0.238427
256,OpenBLAS,0.244358
256,OpenBLAS,0.247353
256,OpenBLAS,0.24022
256,OpenBLAS,0.235412
256,OpenBLAS,0.235341
256,OpenBLAS,0.236473
256,OpenBLAS,0.243547
256,OpenBLAS,0.239669
256,OpenBLAS,0.2404
256,OpenBLAS,0.242695
256,OpenBLAS,0.238697
256,OpenBLAS,0.241443
256,OpenBLAS,0.235562
256,OpenBLAS,0.236583
256,OpenBLAS,0.239459
256,OpenBLAS,0.242465
256,OpenBLAS,0.241823
256,OpenBLAS,0.240811
256,OpenBLAS,0.252754
256,OpenBLAS,0.233407
256,OpenBLAS,0.237094
256,OpenBLAS,0.236013
256,OpenBLAS,0.235702
256,OpenBLAS,0.252624
256,OpenBLAS,0.244188
256,OpenBLAS,0.245661
256,OpenBLAS,0.23987
256,OpenBLAS,0.24511
256,OpenBLAS,0.237055
256,OpenBLAS,0.237185
256,OpenBLAS,0.2345
256,OpenBLAS,0.239328
256,OpenBLAS,0.238477
256,OpenBLAS,0.248687
256,OpenBLAS,0.24564
256,OpenBLAS,0.244258
256,OpenBLAS,0.2347
256,OpenBLAS,0.233628
256,OpenBLAS,0.225943
256,OpenBLAS,0.226455
256,OpenBLAS,0.226555
256,OpenBLAS,0.227607
256,OpenBLAS,0.225443
256,OpenBLAS,0.227637
256,OpenBLAS,0.233116
256,OpenBLAS,0.22429
256,OpenBLAS,0.222787
256,OpenBLAS,0.224741
256,OpenBLAS,0.225343
256,OpenBLAS,0.232736
256,OpenBLAS,0.226474
256,OpenBLAS,0.225703
256,OpenBLAS,0.231955
256,OpenBLAS,0.22953
256,OpenBLAS,0.224501
256,OpenBLAS,0.223058
256,OpenBLAS,0.224881
256,OpenBLAS,0.223448
256,OpenBLAS,0.226955
256,OpenBLAS,0.223529
256,OpenBLAS,0.225372
256,OpenBLAS,0.223039
256,OpenBLAS,0.22392
256,OpenBLAS,0.230222
256,OpenBLAS,0.226174
256,OpenBLAS,0.221395
256,OpenBLAS,0.225011
256,OpenBLAS,0.225232
256,OpenBLAS,0.227836
256,OpenBLAS,0.226855
256,OpenBLAS,0.235422
256,OpenBLAS,0.231464
256,OpenBLAS,0.223389
256,OpenBLAS,0.223058
256,OpenBLAS,0.228088
256,OpenBLAS,0.226154
256,OpenBLAS,0.228068
256,OpenBLAS,0.223659
256,OpenBLAS,0.226765
256,OpenBLAS,0.223589
256,OpenBLAS,0.225733
256,OpenBLAS,0.220353
256,OpenBLAS,0.222477
256,OpenBLAS,0.223729
256,OpenBLAS,0.228688
256,OpenBLAS,0.219331
256,OpenBLAS,0.224211
256,OpenBLAS,0.238948
256,OpenBLAS,0.220353
256,OpenBLAS,0.222877
256,OpenBLAS,0.22442
256,OpenBLAS,0.221615
256,OpenBLAS,0.224771
256,OpenBLAS,0.237506
256,OpenBLAS,0.22935
256,OpenBLAS,0.217918
256,OpenBLAS,0.229229
256,OpenBLAS,0.226775
256,OpenBLAS,0.228499
256,OpenBLAS,0.225673
256,OpenBLAS,0.230162
256,OpenBLAS,0.225934
256,OpenBLAS,0.235181
256,OpenBLAS,0.227386
256,OpenBLAS,0.231284
256,OpenBLAS,0.235882
256,OpenBLAS,0.227477
256,OpenBLAS,0.230572
256,OpenBLAS,0.225933
256,OpenBLAS,0.221245
256,OpenBLAS,0.224671
256,OpenBLAS,0.22393
256,OpenBLAS,0.22383
256,OpenBLAS,0.223459
256,OpenBLAS,0.227796
256,OpenBLAS,0.231063
256,OpenBLAS,0.232746
256,OpenBLAS,0.226094
256,OpenBLAS,0.22936
256,OpenBLAS,0.227577
256,OpenBLAS,0.228047
256,OpenBLAS,0.227396
256,OpenBLAS,0.237124
256,OpenBLAS,0.226104
256,OpenBLAS,0.227917
256,OpenBLAS,0.228499
256,OpenBLAS,0.222748
256,OpenBLAS,0.220293
256,OpenBLAS,0.219862
256,OpenBLAS,0.225743
256,OpenBLAS,0.221936
256,OpenBLAS,0.227076
256,OpenBLAS,0.222127
256,OpenBLAS,0.222467
256,OpenBLAS,0.22368
256,OpenBLAS,0.219521
256,OpenBLAS,0.220183
256,OpenBLAS,0.227857
256,OpenBLAS,0.222066
256,OpenBLAS,0.223228
256,OpenBLAS,0.22945
256,OpenBLAS,0.224801
256,OpenBLAS,0.226945
256,OpenBLAS,0.223359
256,OpenBLAS,0.225813
256,OpenBLAS,0.222838
256,OpenBLAS,0.226415
256,OpenBLAS,0.224621
256,OpenBLAS,0.22931
256,OpenBLAS,0.227145
256,OpenBLAS,0.226805
256,OpenBLAS,0.228939
256,OpenBLAS,0.224711
256,OpenBLAS,0.222347
256,OpenBLAS,0.224701
256,OpenBLAS,0.222507
256,OpenBLAS,0.224181
256,OpenBLAS,0.219672
256,OpenBLAS,0.233117
256,OpenBLAS,0.22918
256,OpenBLAS,0.223169
256,OpenBLAS,0.223469
256,OpenBLAS,0.22436
256,OpenBLAS,0.226595
256,OpenBLAS,0.223709
256,OpenBLAS,0.226695
256,OpenBLAS,0.231404
256,OpenBLAS,0.228608
256,OpenBLAS,0.226013
256,OpenBLAS,0.22369
256,OpenBLAS,0.222918
256,OpenBLAS,0.224961
256,OpenBLAS,0.224451
256,OpenBLAS,0.225603
256,OpenBLAS,0.224581
256,OpenBLAS,0.22393
256,OpenBLAS,0.22915
256,OpenBLAS,0.222307
256,OpenBLAS,0.224932
256,OpenBLAS,0.226294
256,OpenBLAS,0.223449
256,OpenBLAS,0.223529
256,OpenBLAS,0.221636
256,OpenBLAS,0.225102
256,OpenBLAS,0.224581
256,OpenBLAS,0.220062
256,OpenBLAS,0.226354
256,OpenBLAS,0.218089
256,OpenBLAS,0.221695
256,OpenBLAS,0.228559
256,OpenBLAS,0.22407
256,OpenBLAS,0.222697
256,OpenBLAS,0.2244
256,OpenBLAS,0.224802
256,OpenBLAS,0.230853
256,OpenBLAS,0.226345
256,OpenBLAS,0.224741
256,OpenBLAS,0.222156
256,OpenBLAS,0.220903
256,OpenBLAS,0.221836
256,OpenBLAS,0.224751
256,OpenBLAS,0.222336
256,OpenBLAS,0.226024
256,OpenBLAS,0.226705
256,OpenBLAS,0.22922
256,OpenBLAS,0.225252
256,OpenBLAS,0.225162
256,OpenBLAS,0.220573
256,OpenBLAS,0.225764
256,OpenBLAS,0.226615
256,OpenBLAS,0.221355
256,OpenBLAS,0.224551
256,OpenBLAS,0.227337
256,OpenBLAS,0.235001
256,OpenBLAS,0.224611
256,OpenBLAS,0.225131
256,OpenBLAS,0.22406
256,OpenBLAS,0.224511
256,OpenBLAS,0.22374
256,OpenBLAS,0.227897
256,OpenBLAS,0.223569
256,OpenBLAS,0.223209
256,OpenBLAS,0.221966
256,OpenBLAS,0.215855
256,OpenBLAS,0.21861
256,OpenBLAS,0.218509
256,OpenBLAS,0.221144
256,OpenBLAS,0.228549
256,OpenBLAS,0.228098
256,OpenBLAS,0.230763
256,OpenBLAS,0.227486
256,OpenBLAS,0.221715
256,OpenBLAS,0.221335
256,OpenBLAS,0.225012
256,OpenBLAS,0.223339
256,OpenBLAS,0.220023
256,OpenBLAS,0.221575
256,OpenBLAS,0.228027
256,OpenBLAS,0.226714
256,OpenBLAS,0.224631
256,OpenBLAS,0.221155
256,OpenBLAS,0.225293
256,OpenBLAS,0.226054
256,OpenBLAS,0.21866
256,OpenBLAS,0.221745
256,OpenBLAS,0.216245
256,OpenBLAS,0.221736
256,OpenBLAS,0.226365
