N,Function,Latency_ms,Estimation,Error
10000,OpenMP_t2,1.52925,0.066,0.0025896
10000,OpenMP_t2,1.53007,0.066,0.0025896
10000,OpenMP_t2,1.52616,0.066,0.0025896
10000,OpenMP_t2,1.53039,0.066,0.0025896
10000,OpenMP_t2,1.52775,0.066,0.0025896
10000,OpenMP_t2,1.53057,0.066,0.0025896
10000,OpenMP_t2,1.53655,0.066,0.0025896
10000,OpenMP_t2,1.57286,0.066,0.0025896
10000,OpenMP_t2,1.53582,0.066,0.0025896
10000,OpenMP_t2,1.52668,0.066,0.0025896
10000,OpenMP_t2,1.53133,0.066,0.0025896
10000,OpenMP_t2,1.55737,0.066,0.0025896
10000,OpenMP_t2,1.62544,0.066,0.0025896
10000,OpenMP_t2,1.53063,0.066,0.0025896
10000,OpenMP_t2,1.59737,0.066,0.0025896
10000,OpenMP_t2,1.58331,0.066,0.0025896
10000,OpenMP_t2,1.52952,0.066,0.0025896
10000,OpenMP_t2,1.6179,0.066,0.0025896
10000,OpenMP_t2,1.52776,0.066,0.0025896
10000,OpenMP_t2,1.52601,0.066,0.0025896
10000,OpenMP_t2,1.52546,0.066,0.0025896
10000,OpenMP_t2,1.52688,0.066,0.0025896
10000,OpenMP_t2,1.52561,0.066,0.0025896
10000,OpenMP_t2,1.52529,0.066,0.0025896
10000,OpenMP_t2,1.52748,0.066,0.0025896
10000,OpenMP_t2,1.52693,0.066,0.0025896
10000,OpenMP_t2,1.53067,0.066,0.0025896
10000,OpenMP_t2,1.53173,0.066,0.0025896
10000,OpenMP_t2,1.53158,0.066,0.0025896
10000,OpenMP_t2,1.53275,0.066,0.0025896
10000,OpenMP_t2,1.52533,0.066,0.0025896
10000,OpenMP_t2,1.52564,0.066,0.0025896
10000,OpenMP_t2,1.61344,0.066,0.0025896
10000,OpenMP_t2,1.57642,0.066,0.0025896
10000,OpenMP_t2,1.52784,0.066,0.0025896
10000,OpenMP_t2,1.53159,0.066,0.0025896
10000,OpenMP_t2,1.52979,0.066,0.0025896
10000,OpenMP_t2,1.53882,0.066,0.0025896
10000,OpenMP_t2,1.56966,0.066,0.0025896
10000,OpenMP_t2,1.52829,0.066,0.0025896
10000,OpenMP_t2,1.52514,0.066,0.0025896
10000,OpenMP_t2,1.52529,0.066,0.0025896
10000,OpenMP_t2,1.53221,0.066,0.0025896
10000,OpenMP_t2,1.61408,0.066,0.0025896
10000,OpenMP_t2,1.5311,0.066,0.0025896
10000,OpenMP_t2,1.53158,0.066,0.0025896
10000,OpenMP_t2,1.53032,0.066,0.0025896
10000,OpenMP_t2,1.57833,0.066,0.0025896
10000,OpenMP_t2,1.52521,0.066,0.0025896
10000,OpenMP_t2,1.53632,0.066,0.0025896
10000,OpenMP_t2,1.53178,0.066,0.0025896
10000,OpenMP_t2,1.53487,0.066,0.0025896
10000,OpenMP_t2,1.53355,0.066,0.0025896
10000,OpenMP_t2,1.52584,0.066,0.0025896
10000,OpenMP_t2,1.52666,0.066,0.0025896
10000,OpenMP_t2,1.52894,0.066,0.0025896
10000,OpenMP_t2,1.5725,0.066,0.0025896
10000,OpenMP_t2,1.5351,0.066,0.0025896
10000,OpenMP_t2,1.58903,0.066,0.0025896
10000,OpenMP_t2,1.53161,0.066,0.0025896
10000,OpenMP_t2,1.53403,0.066,0.0025896
10000,OpenMP_t2,1.5299,0.066,0.0025896
10000,OpenMP_t2,1.52612,0.066,0.0025896
10000,OpenMP_t2,1.53088,0.066,0.0025896
10000,OpenMP_t2,1.53004,0.066,0.0025896
10000,OpenMP_t2,1.53211,0.066,0.0025896
10000,OpenMP_t2,1.52822,0.066,0.0025896
10000,OpenMP_t2,1.52762,0.066,0.0025896
10000,OpenMP_t2,1.52952,0.066,0.0025896
10000,OpenMP_t2,1.53603,0.066,0.0025896
10000,OpenMP_t2,1.52557,0.066,0.0025896
10000,OpenMP_t2,1.5398,0.066,0.0025896
10000,OpenMP_t2,1.52996,0.066,0.0025896
10000,OpenMP_t2,1.55566,0.066,0.0025896
10000,OpenMP_t2,1.57787,0.066,0.0025896
10000,OpenMP_t2,1.58927,0.066,0.0025896
10000,OpenMP_t2,1.54225,0.066,0.0025896
10000,OpenMP_t2,1.5784,0.066,0.0025896
10000,OpenMP_t2,1.54289,0.066,0.0025896
10000,OpenMP_t2,1.53391,0.066,0.0025896
10000,OpenMP_t2,1.62939,0.066,0.0025896
10000,OpenMP_t4,0.804846,0.0647,0.0038896
10000,OpenMP_t4,0.768789,0.0647,0.0038896
10000,OpenMP_t4,0.772815,0.0647,0.0038896
10000,OpenMP_t4,0.774018,0.0647,0.0038896
10000,OpenMP_t4,0.768898,0.0647,0.0038896
10000,OpenMP_t4,0.770822,0.0647,0.0038896
10000,OpenMP_t4,0.772215,0.0647,0.0038896
10000,OpenMP_t4,0.771253,0.0647,0.0038896
10000,OpenMP_t4,0.775521,0.0647,0.0038896
10000,OpenMP_t4,0.773177,0.0647,0.0038896
10000,OpenMP_t4,0.767837,0.0647,0.0038896
10000,OpenMP_t4,0.772195,0.0647,0.0038896
10000,OpenMP_t4,0.767916,0.0647,0.0038896
10000,OpenMP_t4,0.773558,0.0647,0.0038896
10000,OpenMP_t4,0.797412,0.0647,0.0038896
10000,OpenMP_t4,0.767666,0.0647,0.0038896
10000,OpenMP_t4,0.820836,0.0647,0.0038896
10000,OpenMP_t4,0.781753,0.0647,0.0038896
10000,OpenMP_t4,0.985543,0.0647,0.0038896
10000,OpenMP_t4,0.797893,0.0647,0.0038896
10000,OpenMP_t4,0.768267,0.0647,0.0038896
10000,OpenMP_t4,0.796781,0.0647,0.0038896
10000,OpenMP_t4,0.785359,0.0647,0.0038896
10000,OpenMP_t4,0.773948,0.0647,0.0038896
10000,OpenMP_t4,0.772144,0.0647,0.0038896
10000,OpenMP_t4,0.767886,0.0647,0.0038896
10000,OpenMP_t4,0.767797,0.0647,0.0038896
10000,OpenMP_t4,0.770101,0.0647,0.0038896
10000,OpenMP_t4,0.770752,0.0647,0.0038896
10000,OpenMP_t4,0.793324,0.0647,0.0038896
10000,OpenMP_t4,0.773848,0.0647,0.0038896
10000,OpenMP_t4,0.804616,0.0647,0.0038896
10000,OpenMP_t4,0.770411,0.0647,0.0038896
10000,OpenMP_t4,0.768037,0.0647,0.0038896
10000,OpenMP_t4,0.771584,0.0647,0.0038896
10000,OpenMP_t4,0.767215,0.0647,0.0038896
10000,OpenMP_t4,0.767466,0.0647,0.0038896
10000,OpenMP_t4,0.772235,0.0647,0.0038896
10000,OpenMP_t4,0.767556,0.0647,0.0038896
10000,OpenMP_t4,0.797361,0.0647,0.0038896
10000,OpenMP_t4,0.773006,0.0647,0.0038896
10000,OpenMP_t4,0.805878,0.0647,0.0038896
10000,OpenMP_t4,0.768608,0.0647,0.0038896
10000,OpenMP_t4,0.772766,0.0647,0.0038896
10000,OpenMP_t4,0.76983,0.0647,0.0038896
10000,OpenMP_t4,0.767165,0.0647,0.0038896
10000,OpenMP_t4,0.767325,0.0647,0.0038896
10000,OpenMP_t4,0.768457,0.0647,0.0038896
10000,OpenMP_t4,0.767516,0.0647,0.0038896
10000,OpenMP_t4,0.770101,0.0647,0.0038896
10000,OpenMP_t4,0.79636,0.0647,0.0038896
10000,OpenMP_t4,0.768568,0.0647,0.0038896
10000,OpenMP_t4,0.805917,0.0647,0.0038896
10000,OpenMP_t4,0.771323,0.0647,0.0038896
10000,OpenMP_t4,0.788666,0.0647,0.0038896
10000,OpenMP_t4,0.790038,0.0647,0.0038896
10000,OpenMP_t4,0.767165,0.0647,0.0038896
10000,OpenMP_t4,0.817019,0.0647,0.0038896
10000,OpenMP_t4,0.772515,0.0647,0.0038896
10000,OpenMP_t4,0.767897,0.0647,0.0038896
10000,OpenMP_t4,0.773818,0.0647,0.0038896
10000,OpenMP_t4,0.774148,0.0647,0.0038896
10000,OpenMP_t4,0.767125,0.0647,0.0038896
10000,OpenMP_t4,0.767937,0.0647,0.0038896
10000,OpenMP_t4,0.767035,0.0647,0.0038896
10000,OpenMP_t4,0.771714,0.0647,0.0038896
10000,OpenMP_t4,0.772616,0.0647,0.0038896
10000,OpenMP_t4,0.772054,0.0647,0.0038896
10000,OpenMP_t4,0.768288,0.0647,0.0038896
10000,OpenMP_t4,0.767916,0.0647,0.0038896
10000,OpenMP_t4,0.771203,0.0647,0.0038896
10000,OpenMP_t4,0.770713,0.0647,0.0038896
10000,OpenMP_t4,0.767696,0.0647,0.0038896
10000,OpenMP_t4,0.767416,0.0647,0.0038896
10000,OpenMP_t4,0.772165,0.0647,0.0038896
10000,OpenMP_t4,0.771573,0.0647,0.0038896
10000,OpenMP_t4,0.771193,0.0647,0.0038896
10000,OpenMP_t4,0.767607,0.0647,0.0038896
10000,OpenMP_t4,0.772806,0.0647,0.0038896
10000,OpenMP_t4,0.767766,0.0647,0.0038896
10000,OpenMP_t4,0.775911,0.0647,0.0038896
10000,OpenMP_t4,0.772255,0.0647,0.0038896
10000,OpenMP_t4,0.786852,0.0647,0.0038896
10000,OpenMP_t4,0.771333,0.0647,0.0038896
10000,OpenMP_t4,0.767706,0.0647,0.0038896
10000,OpenMP_t4,0.777474,0.0647,0.0038896
10000,OpenMP_t4,0.790569,0.0647,0.0038896
10000,OpenMP_t4,0.771573,0.0647,0.0038896
10000,OpenMP_t4,0.80739,0.0647,0.0038896
10000,OpenMP_t4,0.776322,0.0647,0.0038896
10000,OpenMP_t4,0.770472,0.0647,0.0038896
10000,OpenMP_t4,0.7751,0.0647,0.0038896
10000,OpenMP_t4,0.771604,0.0647,0.0038896
10000,OpenMP_t4,0.76999,0.0647,0.0038896
10000,OpenMP_t4,0.771383,0.0647,0.0038896
10000,OpenMP_t4,0.770862,0.0647,0.0038896
10000,OpenMP_t4,0.781973,0.0647,0.0038896
10000,OpenMP_t4,0.770932,0.0647,0.0038896
10000,OpenMP_t4,0.771904,0.0647,0.0038896
10000,OpenMP_t4,0.766444,0.0647,0.0038896
10000,OpenMP_t4,0.766564,0.0647,0.0038896
10000,OpenMP_t4,0.771453,0.0647,0.0038896
10000,OpenMP_t4,0.766825,0.0647,0.0038896
10000,OpenMP_t4,0.767326,0.0647,0.0038896
10000,OpenMP_t4,0.773527,0.0647,0.0038896
10000,OpenMP_t4,0.768087,0.0647,0.0038896
10000,OpenMP_t4,0.772315,0.0647,0.0038896
10000,OpenMP_t4,0.772095,0.0647,0.0038896
10000,OpenMP_t4,0.770501,0.0647,0.0038896
10000,OpenMP_t4,0.775821,0.0647,0.0038896
10000,OpenMP_t4,0.775401,0.0647,0.0038896
10000,OpenMP_t4,0.78053,0.0647,0.0038896
10000,OpenMP_t4,0.771713,0.0647,0.0038896
10000,OpenMP_t4,0.770641,0.0647,0.0038896
10000,OpenMP_t4,0.770091,0.0647,0.0038896
10000,OpenMP_t4,0.769149,0.0647,0.0038896
10000,OpenMP_t4,0.77526,0.0647,0.0038896
10000,OpenMP_t4,0.770782,0.0647,0.0038896
10000,OpenMP_t4,0.77506,0.0647,0.0038896
10000,OpenMP_t4,0.771323,0.0647,0.0038896
10000,OpenMP_t4,0.771113,0.0647,0.0038896
10000,OpenMP_t4,0.770612,0.0647,0.0038896
10000,OpenMP_t4,0.776302,0.0647,0.0038896
10000,OpenMP_t4,0.772155,0.0647,0.0038896
10000,OpenMP_t4,0.767566,0.0647,0.0038896
10000,OpenMP_t4,0.771704,0.0647,0.0038896
10000,OpenMP_t4,0.768167,0.0647,0.0038896
10000,OpenMP_t4,0.779118,0.0647,0.0038896
10000,OpenMP_t4,0.771102,0.0647,0.0038896
10000,OpenMP_t4,0.771794,0.0647,0.0038896
10000,OpenMP_t4,0.76982,0.0647,0.0038896
10000,OpenMP_t4,0.77498,0.0647,0.0038896
10000,OpenMP_t4,0.772495,0.0647,0.0038896
10000,OpenMP_t4,0.767596,0.0647,0.0038896
10000,OpenMP_t4,0.767376,0.0647,0.0038896
10000,OpenMP_t4,0.767576,0.0647,0.0038896
10000,OpenMP_t4,0.767336,0.0647,0.0038896
10000,OpenMP_t4,0.791801,0.0647,0.0038896
10000,OpenMP_t4,0.778186,0.0647,0.0038896
10000,OpenMP_t4,0.770562,0.0647,0.0038896
10000,OpenMP_t4,0.805257,0.0647,0.0038896
10000,OpenMP_t4,0.76998,0.0647,0.0038896
10000,OpenMP_t4,0.774389,0.0647,0.0038896
10000,OpenMP_t4,0.771163,0.0647,0.0038896
10000,OpenMP_t4,0.770742,0.0647,0.0038896
10000,OpenMP_t4,0.769781,0.0647,0.0038896
10000,OpenMP_t4,0.77518,0.0647,0.0038896
10000,OpenMP_t4,0.891568,0.0647,0.0038896
10000,OpenMP_t4,1.01336,0.0647,0.0038896
10000,OpenMP_t4,0.857413,0.0647,0.0038896
10000,OpenMP_t4,0.798624,0.0647,0.0038896
10000,OpenMP_t4,0.77496,0.0647,0.0038896
10000,OpenMP_t4,0.776052,0.0647,0.0038896
10000,OpenMP_t4,0.771924,0.0647,0.0038896
10000,OpenMP_t4,0.771423,0.0647,0.0038896
10000,OpenMP_t4,0.777515,0.0647,0.0038896
10000,OpenMP_t4,0.771183,0.0647,0.0038896
10000,OpenMP_t4,0.776393,0.0647,0.0038896
10000,OpenMP_t4,0.76974,0.0647,0.0038896
10000,OpenMP_t4,0.771494,0.0647,0.0038896
10000,OpenMP_t4,0.772976,0.0647,0.0038896
10000,OpenMP_t4,0.770662,0.0647,0.0038896
10000,OpenMP_t4,0.77503,0.0647,0.0038896
10000,OpenMP_t4,0.770541,0.0647,0.0038896
10000,OpenMP_t4,0.771784,0.0647,0.0038896
10000,OpenMP_t4,0.770111,0.0647,0.0038896
10000,OpenMP_t4,0.78595,0.0647,0.0038896
10000,OpenMP_t4,0.774428,0.0647,0.0038896
10000,OpenMP_t4,0.799686,0.0647,0.0038896
10000,OpenMP_t4,0.774569,0.0647,0.0038896
10000,OpenMP_t4,0.804015,0.0647,0.0038896
10000,OpenMP_t4,0.774509,0.0647,0.0038896
10000,OpenMP_t4,0.773998,0.0647,0.0038896
10000,OpenMP_t4,0.777935,0.0647,0.0038896
10000,OpenMP_t4,0.774028,0.0647,0.0038896
10000,OpenMP_t4,0.773487,0.0647,0.0038896
10000,OpenMP_t4,0.774559,0.0647,0.0038896
10000,OpenMP_t4,0.774178,0.0647,0.0038896
10000,OpenMP_t4,0.793525,0.0647,0.0038896
10000,OpenMP_t4,0.774419,0.0647,0.0038896
10000,OpenMP_t4,0.77482,0.0647,0.0038896
10000,OpenMP_t4,0.811618,0.0647,0.0038896
10000,OpenMP_t4,0.774429,0.0647,0.0038896
10000,OpenMP_t4,0.777073,0.0647,0.0038896
10000,OpenMP_t4,0.774459,0.0647,0.0038896
10000,OpenMP_t4,0.774278,0.0647,0.0038896
10000,OpenMP_t4,0.77485,0.0647,0.0038896
10000,OpenMP_t4,0.77506,0.0647,0.0038896
10000,OpenMP_t4,0.779078,0.0647,0.0038896
10000,OpenMP_t4,0.773988,0.0647,0.0038896
10000,OpenMP_t4,0.773036,0.0647,0.0038896
10000,OpenMP_t4,0.781271,0.0647,0.0038896
10000,OpenMP_t4,0.779028,0.0647,0.0038896
10000,OpenMP_t4,0.775451,0.0647,0.0038896
10000,OpenMP_t4,0.795259,0.0647,0.0038896
10000,OpenMP_t4,0.771373,0.0647,0.0038896
10000,OpenMP_t4,0.814614,0.0647,0.0038896
10000,OpenMP_t4,0.771272,0.0647,0.0038896
10000,OpenMP_t4,0.774218,0.0647,0.0038896
10000,OpenMP_t4,0.771994,0.0647,0.0038896
10000,OpenMP_t4,0.770872,0.0647,0.0038896
10000,OpenMP_t4,0.771634,0.0647,0.0038896
10000,OpenMP_t4,0.771443,0.0647,0.0038896
10000,OpenMP_t4,0.77466,0.0647,0.0038896
10000,OpenMP_t4,0.767325,0.0647,0.0038896
10000,OpenMP_t4,0.766383,0.0647,0.0038896
10000,OpenMP_t4,0.767796,0.0647,0.0038896
10000,OpenMP_t4,0.771764,0.0647,0.0038896
10000,OpenMP_t4,0.766494,0.0647,0.0038896
10000,OpenMP_t4,0.775982,0.0647,0.0038896
10000,OpenMP_t4,0.771203,0.0647,0.0038896
10000,OpenMP_t4,0.773838,0.0647,0.0038896
10000,OpenMP_t4,0.766935,0.0647,0.0038896
10000,OpenMP_t4,0.767606,0.0647,0.0038896
10000,OpenMP_t4,0.773046,0.0647,0.0038896
10000,OpenMP_t4,0.766935,0.0647,0.0038896
10000,OpenMP_t4,0.766754,0.0647,0.0038896
10000,OpenMP_t4,0.767665,0.0647,0.0038896
10000,OpenMP_t4,0.768317,0.0647,0.0038896
10000,OpenMP_t4,0.777164,0.0647,0.0038896
10000,OpenMP_t4,0.793225,0.0647,0.0038896
10000,OpenMP_t4,0.767696,0.0647,0.0038896
10000,OpenMP_t4,0.805046,0.0647,0.0038896
10000,OpenMP_t4,0.772054,0.0647,0.0038896
10000,OpenMP_t4,0.776082,0.0647,0.0038896
10000,OpenMP_t4,0.790879,0.0647,0.0038896
10000,OpenMP_t4,0.76952,0.0647,0.0038896
10000,OpenMP_t4,0.804024,0.0647,0.0038896
10000,OpenMP_t4,0.768157,0.0647,0.0038896
10000,OpenMP_t4,0.773306,0.0647,0.0038896
10000,OpenMP_t4,0.794957,0.0647,0.0038896
10000,OpenMP_t4,0.771544,0.0647,0.0038896
10000,OpenMP_t4,0.802772,0.0647,0.0038896
10000,OpenMP_t4,0.767336,0.0647,0.0038896
10000,OpenMP_t4,0.785519,0.0647,0.0038896
10000,OpenMP_t4,0.791371,0.0647,0.0038896
10000,OpenMP_t4,0.772054,0.0647,0.0038896
10000,OpenMP_t4,0.815776,0.0647,0.0038896
10000,OpenMP_t4,0.771774,0.0647,0.0038896
10000,OpenMP_t4,0.771102,0.0647,0.0038896
10000,OpenMP_t4,0.797392,0.0647,0.0038896
10000,OpenMP_t4,0.772455,0.0647,0.0038896
10000,OpenMP_t4,0.772415,0.0647,0.0038896
10000,OpenMP_t4,0.772425,0.0647,0.0038896
10000,OpenMP_t4,0.772314,0.0647,0.0038896
10000,OpenMP_t4,0.776031,0.0647,0.0038896
10000,OpenMP_t4,0.771173,0.0647,0.0038896
10000,OpenMP_t4,0.772565,0.0647,0.0038896
10000,OpenMP_t4,0.772094,0.0647,0.0038896
10000,OpenMP_t4,0.772716,0.0647,0.0038896
10000,OpenMP_t4,0.774809,0.0647,0.0038896
10000,OpenMP_t4,0.772415,0.0647,0.0038896
10000,OpenMP_t4,0.772916,0.0647,0.0038896
10000,OpenMP_t4,0.772164,0.0647,0.0038896
10000,OpenMP_t4,0.772776,0.0647,0.0038896
10000,OpenMP_t4,0.773547,0.0647,0.0038896
10000,OpenMP_t4,0.771173,0.0647,0.0038896
10000,OpenMP_t4,0.771754,0.0647,0.0038896
10000,OpenMP_t4,0.772686,0.0647,0.0038896
10000,OpenMP_t4,0.772716,0.0647,0.0038896
10000,OpenMP_t4,0.77533,0.0647,0.0038896
10000,OpenMP_t4,0.771974,0.0647,0.0038896
10000,OpenMP_t4,0.771012,0.0647,0.0038896
10000,OpenMP_t4,0.772164,0.0647,0.0038896
10000,OpenMP_t4,0.771302,0.0647,0.0038896
10000,OpenMP_t4,0.775131,0.0647,0.0038896
10000,OpenMP_t4,0.772004,0.0647,0.0038896
10000,OpenMP_t4,0.771663,0.0647,0.0038896
10000,OpenMP_t4,0.772836,0.0647,0.0038896
10000,OpenMP_t4,0.772264,0.0647,0.0038896
10000,OpenMP_t4,0.772775,0.0647,0.0038896
10000,OpenMP_t4,0.773516,0.0647,0.0038896
10000,OpenMP_t4,0.771543,0.0647,0.0038896
10000,OpenMP_t4,0.771844,0.0647,0.0038896
10000,OpenMP_t4,0.772125,0.0647,0.0038896
10000,OpenMP_t4,0.772095,0.0647,0.0038896
10000,OpenMP_t4,0.957792,0.0647,0.0038896
10000,OpenMP_t4,0.922416,0.0647,0.0038896
10000,OpenMP_t4,0.766974,0.0647,0.0038896
10000,OpenMP_t4,0.767135,0.0647,0.0038896
10000,OpenMP_t4,0.771964,0.0647,0.0038896
10000,OpenMP_t4,0.774218,0.0647,0.0038896
10000,OpenMP_t4,0.779248,0.0647,0.0038896
10000,OpenMP_t4,0.777034,0.0647,0.0038896
10000,OpenMP_t4,0.77488,0.0647,0.0038896
10000,OpenMP_t4,0.772465,0.0647,0.0038896
10000,OpenMP_t4,0.770392,0.0647,0.0038896
10000,OpenMP_t4,0.778105,0.0647,0.0038896
10000,OpenMP_t4,0.774829,0.0647,0.0038896
10000,OpenMP_t4,0.775671,0.0647,0.0038896
10000,OpenMP_t4,0.776673,0.0647,0.0038896
10000,OpenMP_t4,0.777194,0.0647,0.0038896
10000,OpenMP_t4,0.773517,0.0647,0.0038896
10000,OpenMP_t4,0.769611,0.0647,0.0038896
10000,OpenMP_t4,0.784758,0.0647,0.0038896
10000,OpenMP_t4,0.773728,0.0647,0.0038896
10000,OpenMP_t4,0.780931,0.0647,0.0038896
10000,OpenMP_t4,0.773497,0.0647,0.0038896
10000,OpenMP_t4,0.776533,0.0647,0.0038896
10000,OpenMP_t4,0.776232,0.0647,0.0038896
10000,OpenMP_t4,0.773107,0.0647,0.0038896
10000,OpenMP_t4,0.771163,0.0647,0.0038896
10000,OpenMP_t4,0.767496,0.0647,0.0038896
10000,OpenMP_t4,0.7801,0.0647,0.0038896
10000,OpenMP_t4,0.777224,0.0647,0.0038896
10000,OpenMP_t4,0.773497,0.0647,0.0038896
10000,OpenMP_t4,0.770602,0.0647,0.0038896
10000,OpenMP_t4,0.768017,0.0647,0.0038896
10000,OpenMP_t4,0.777966,0.0647,0.0038896
10000,OpenMP_t4,0.773306,0.0647,0.0038896
10000,OpenMP_t4,0.77515,0.0647,0.0038896
10000,OpenMP_t4,0.770221,0.0647,0.0038896
10000,OpenMP_t4,0.767195,0.0647,0.0038896
10000,OpenMP_t4,0.776342,0.0647,0.0038896
10000,OpenMP_t4,0.776603,0.0647,0.0038896
10000,OpenMP_t4,0.772295,0.0647,0.0038896
10000,OpenMP_t4,0.773337,0.0647,0.0038896
10000,OpenMP_t4,0.776543,0.0647,0.0038896
10000,OpenMP_t4,0.772315,0.0647,0.0038896
10000,OpenMP_t4,0.792633,0.0647,0.0038896
10000,OpenMP_t4,0.823701,0.0647,0.0038896
10000,OpenMP_t4,0.770101,0.0647,0.0038896
10000,OpenMP_t4,0.802371,0.0647,0.0038896
10000,OpenMP_t4,0.770772,0.0647,0.0038896
10000,OpenMP_t4,0.806469,0.0647,0.0038896
10000,OpenMP_t4,0.793895,0.0647,0.0038896
10000,OpenMP_t4,0.776072,0.0647,0.0038896
10000,OpenMP_t4,0.803734,0.0647,0.0038896
10000,OpenMP_t4,0.774769,0.0647,0.0038896
10000,OpenMP_t4,0.778516,0.0647,0.0038896
10000,OpenMP_t4,0.816157,0.0647,0.0038896
10000,OpenMP_t4,0.770061,0.0647,0.0038896
10000,OpenMP_t4,0.800157,0.0647,0.0038896
10000,OpenMP_t4,0.771764,0.0647,0.0038896
10000,OpenMP_t4,0.766294,0.0647,0.0038896
10000,OpenMP_t4,0.803984,0.0647,0.0038896
10000,OpenMP_t4,0.766163,0.0647,0.0038896
10000,OpenMP_t4,0.807871,0.0647,0.0038896
10000,OpenMP_t4,0.772125,0.0647,0.0038896
10000,OpenMP_t4,0.770452,0.0647,0.0038896
10000,OpenMP_t4,0.804174,0.0647,0.0038896
10000,OpenMP_t4,0.771403,0.0647,0.0038896
10000,OpenMP_t4,0.810376,0.0647,0.0038896
10000,OpenMP_t4,0.765982,0.0647,0.0038896
10000,OpenMP_t4,0.779568,0.0647,0.0038896
10000,OpenMP_t4,0.816137,0.0647,0.0038896
10000,OpenMP_t4,0.771453,0.0647,0.0038896
10000,OpenMP_t4,0.802431,0.0647,0.0038896
10000,OpenMP_t4,0.765793,0.0647,0.0038896
10000,OpenMP_t4,0.778135,0.0647,0.0038896
10000,OpenMP_t4,0.817349,0.0647,0.0038896
10000,OpenMP_t4,0.765752,0.0647,0.0038896
10000,OpenMP_t4,0.783726,0.0647,0.0038896
10000,OpenMP_t4,0.783025,0.0647,0.0038896
10000,OpenMP_t4,0.766114,0.0647,0.0038896
10000,OpenMP_t4,0.83407,0.0647,0.0038896
10000,OpenMP_t4,0.771374,0.0647,0.0038896
10000,OpenMP_t4,0.775952,0.0647,0.0038896
10000,OpenMP_t4,0.794767,0.0647,0.0038896
10000,OpenMP_t4,0.772786,0.0647,0.0038896
10000,OpenMP_t4,0.804335,0.0647,0.0038896
10000,OpenMP_t4,0.77534,0.0647,0.0038896
10000,OpenMP_t4,0.778857,0.0647,0.0038896
10000,OpenMP_t4,0.799035,0.0647,0.0038896
10000,OpenMP_t4,0.768898,0.0647,0.0038896
10000,OpenMP_t4,0.813983,0.0647,0.0038896
10000,OpenMP_t4,0.769369,0.0647,0.0038896
10000,OpenMP_t4,0.772726,0.0647,0.0038896
10000,OpenMP_t4,0.820545,0.0647,0.0038896
10000,OpenMP_t4,0.786322,0.0647,0.0038896
10000,OpenMP_t4,0.821637,0.0647,0.0038896
10000,OpenMP_t4,0.784628,0.0647,0.0038896
10000,OpenMP_t4,0.789267,0.0647,0.0038896
10000,OpenMP_t4,0.818431,0.0647,0.0038896
10000,OpenMP_t4,0.786161,0.0647,0.0038896
10000,OpenMP_t4,0.817119,0.0647,0.0038896
10000,OpenMP_t4,0.784658,0.0647,0.0038896
10000,OpenMP_t4,0.787273,0.0647,0.0038896
10000,OpenMP_t4,0.821217,0.0647,0.0038896
10000,OpenMP_t4,0.786311,0.0647,0.0038896
10000,OpenMP_t4,0.826516,0.0647,0.0038896
10000,OpenMP_t4,0.800558,0.0647,0.0038896
10000,OpenMP_t4,0.794907,0.0647,0.0038896
10000,OpenMP_t4,0.785269,0.0647,0.0038896
10000,OpenMP_t4,0.794807,0.0647,0.0038896
10000,OpenMP_t4,0.812169,0.0647,0.0038896
10000,OpenMP_t4,0.836926,0.0647,0.0038896
10000,OpenMP_t4,0.794416,0.0647,0.0038896
10000,OpenMP_t4,0.7908,0.0647,0.0038896
10000,OpenMP_t4,0.837056,0.0647,0.0038896
10000,OpenMP_t4,0.785991,0.0647,0.0038896
10000,OpenMP_t4,0.835213,0.0647,0.0038896
10000,OpenMP_t4,0.790509,0.0647,0.0038896
10000,OpenMP_t4,0.796871,0.0647,0.0038896
10000,OpenMP_t4,0.80208,0.0647,0.0038896
10000,OpenMP_t4,0.850741,0.0647,0.0038896
10000,OpenMP_t4,0.785369,0.0647,0.0038896
10000,OpenMP_t4,0.786932,0.0647,0.0038896
10000,OpenMP_t4,0.810647,0.0647,0.0038896
10000,OpenMP_t4,0.795248,0.0647,0.0038896
10000,OpenMP_t4,0.850401,0.0647,0.0038896
10000,OpenMP_t4,0.906506,0.0647,0.0038896
10000,OpenMP_t4,0.886449,0.0647,0.0038896
10000,OpenMP_t4,0.78571,0.0647,0.0038896
10000,OpenMP_t4,0.880517,0.0647,0.0038896
10000,OpenMP_t4,0.777325,0.0647,0.0038896
10000,OpenMP_t4,0.820505,0.0647,0.0038896
10000,OpenMP_t4,0.807591,0.0647,0.0038896
10000,OpenMP_t4,0.770582,0.0647,0.0038896
10000,OpenMP_t4,0.779518,0.0647,0.0038896
10000,OpenMP_t4,0.818601,0.0647,0.0038896
10000,OpenMP_t4,0.776753,0.0647,0.0038896
10000,OpenMP_t4,0.782023,0.0647,0.0038896
10000,OpenMP_t4,0.78032,0.0647,0.0038896
10000,OpenMP_t4,0.772205,0.0647,0.0038896
10000,OpenMP_t4,0.819383,0.0647,0.0038896
10000,OpenMP_t4,0.821647,0.0647,0.0038896
10000,OpenMP_t4,0.776993,0.0647,0.0038896
10000,OpenMP_t4,0.784558,0.0647,0.0038896
10000,OpenMP_t4,0.778447,0.0647,0.0038896
10000,OpenMP_t4,0.822067,0.0647,0.0038896
